,ID,ano_stat,escalado,jogou,ppm,gols_para,assistencias,gols_contra,entrou,saiu,amarelo,amarelo_duplo,vermelho,Gols_de_penalti,minutos_por_gol,minutos
1320,341705,2021,52,48,1.85,11,10,-,9,15,5,1,-,-,317',3.491'
1321,607854,2021,16,15,1.27,2,1,-,2,6,5,-,-,-,576',1.152'
1322,743600,2021,49,42,1.64,11,-,-,3,9,8,-,1,-,309',3.395'
1323,330085,2021,65,60,2.20,13,16,-,7,33,6,-,1,7,340',4.423'
1324,552549,2021,33,26,1.42,-,1,-,16,5,4,-,-,-,-,1.097'
1325,553469,2021,16,15,1.67,1,-,-,3,4,1,-,-,-,1.050',1.050'
1326,126422,2021,37,31,1.32,-,3,-,3,8,7,-,1,-,-,2.486'
1327,203394,2021,37,29,1.83,3,2,-,8,11,9,-,-,-,612',1.836'
1328,323874,2021,47,47,1.89,17,11,-,1,15,6,-,1,6,235',3.992'
1329,129473,2021,36,26,1.73,1,-,-,8,17,3,-,-,-,1.486',1.486'
1330,468301,2021,29,28,2.18,3,1,-,13,5,3,-,-,-,529',1.588'
1331,694928,2021,38,38,1.50,14,5,-,3,11,4,-,-,1,223',3.123'
1332,210747,2021,35,34,1.76,5,2,1,10,6,6,-,-,-,466',2.328'
1333,553459,2021,68,61,1.67,1,8,-,15,19,6,2,-,-,3.903',3.903'
1334,373089,2021,29,25,1.00,2,-,-,17,7,3,-,-,1,511',1.022'
1335,388555,2021,39,32,1.47,1,3,-,17,11,4,-,-,-,1.526',1.526'
1336,432742,2021,27,27,1.81,4,-,-,1,8,2,-,-,-,552',2.209'
1337,468167,2021,45,41,1.27,3,2,-,4,16,11,-,-,-,1.000',3.001'
1338,520610,2021,43,36,2.00,9,3,-,8,18,4,-,-,-,283',2.547'
1339,555018,2021,43,37,1.35,3,2,-,20,9,5,-,1,-,573',1.718'
1340,598972,2021,44,38,1.53,-,2,-,13,16,15,-,-,-,-,2.053'
1341,688878,2021,19,13,0.92,1,-,-,8,4,1,-,-,-,521',521'
1342,792343,2021,48,40,1.40,3,2,-,3,17,5,-,-,-,1.040',3.121'
1343,82502,2021,22,22,2.00,1,4,-,10,3,3,-,-,-,1.140',1.140'
1344,75072,2021,25,20,1.50,2,3,-,10,9,1,-,-,-,531',1.061'
1345,174570,2021,48,47,1.15,-,3,-,2,21,7,-,1,-,-,3.790'
1346,236549,2021,8,7,0.71,-,-,-,4,3,1,-,-,-,-,306'
1347,257057,2021,43,31,1.42,-,-,-,14,8,4,-,1,-,-,1.589'
1348,371997,2021,16,5,2.40,-,-,-,1,4,-,-,-,-,-,250'
1349,401531,2021,31,17,1.35,1,-,-,9,5,7,-,-,-,818',818'
1350,631112,2021,37,31,1.58,1,1,-,26,5,4,-,-,-,795',795'
1351,364742,2021,27,27,2.07,8,8,-,-,1,2,-,-,-,304',2.430'
1352,646679,2021,35,25,1.36,1,1,-,11,10,8,-,1,-,1.306',1.306'
1353,813037,2021,28,17,1.82,1,1,-,9,7,7,-,-,-,736',736'
1354,53286,2021,36,30,1.77,5,2,-,13,15,3,-,-,-,301',1.503'
1355,55454,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,72438,2021,41,37,1.08,1,-,-,7,15,6,-,-,-,2.650',2.650'
1357,100124,2021,49,47,1.36,2,-,-,5,21,9,-,-,-,1.710',3.420'
1358,101542,2021,59,28,1.25,-,3,-,11,6,5,-,-,-,-,1.654'
1359,105436,2021,13,9,1.89,-,-,-,7,2,1,-,-,-,-,269'
1360,128823,2021,30,27,0.93,-,1,-,10,11,7,-,-,-,-,1.584'
1361,144752,2021,29,26,1.08,1,6,-,2,17,4,-,-,-,1.952',1.952'
1362,151665,2021,28,27,1.59,6,2,-,7,16,4,-,-,1,293',1.757'
1363,154990,2021,28,26,1.00,1,-,1,-,3,6,-,1,-,2.278',2.278'
1364,258996,2021,4,4,0.75,-,-,-,-,3,1,-,-,-,-,283'
1365,269441,2021,33,32,1.47,7,3,-,7,19,1,-,1,2,279',1.956'
1366,292731,2021,44,42,0.88,3,4,-,7,15,5,-,1,-,997',2.991'
1367,340113,2021,41,41,1.15,-,1,-,7,17,7,-,-,-,-,2.861'
1368,346072,2021,56,35,1.31,-,-,-,18,6,7,-,-,-,-,1.745'
1369,346870,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,375661,2021,28,26,1.12,3,1,-,4,4,4,-,-,-,694',2.081'
1371,436570,2021,45,29,1.62,-,-,-,8,11,6,1,-,-,-,1.764'
1372,520484,2021,21,19,1.42,-,-,-,4,4,3,-,-,-,-,1.349'
1373,529609,2021,54,33,1.64,2,1,-,20,6,8,-,1,-,648',1.296'
1374,538234,2021,23,17,1.18,-,-,-,6,10,4,-,-,-,-,796'
1375,540990,2021,28,27,1.48,2,2,-,1,10,11,1,-,-,1.064',2.128'
1376,572303,2021,26,23,2.09,3,5,-,3,20,1,-,-,1,502',1.505'
1377,606954,2021,1,1,,-,-,-,-,-,-,-,-,-,-,120'
1378,626102,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,671292,2021,40,27,1.67,1,1,-,6,11,4,-,-,-,1.726',1.726'
1380,684378,2021,39,37,1.38,3,-,-,3,15,6,-,-,1,919',2.758'
1381,731693,2021,18,15,1.33,1,-,-,5,11,1,-,-,-,613',613'
1382,977534,2021,16,8,0.50,1,-,-,5,3,-,-,1,-,269',269'
1383,237851,2021,24,21,1.38,-,-,-,6,13,5,-,-,-,-,1.025'
1384,323614,2021,22,22,1.18,9,-,-,1,4,3,-,-,2,208',1.874'
1385,645423,2021,36,21,1.14,-,-,-,16,5,2,1,-,-,-,573'
1386,796796,2021,16,4,1.00,-,-,-,2,1,1,-,-,-,-,173'
1387,808507,2021,28,23,0.91,1,-,-,4,4,5,-,-,-,1.660',1.660'
1388,1074479,2021,1,1,,-,-,-,-,-,-,-,-,-,-,90'
1389,681813,2021,7,4,,-,-,-,4,-,-,-,-,-,-,82'
1390,1064930,2021,2,2,0.50,-,-,-,1,1,-,-,-,-,-,76'
1391,1182598,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,312314,2021,74,58,1.76,-,-,-,25,14,5,-,-,-,-,3.237'
1393,239294,2021,54,48,1.77,1,5,-,5,29,8,-,-,-,3.527',3.527'
1394,351738,2021,44,44,1.41,7,10,-,3,16,3,1,-,-,511',3.578'
1395,435488,2021,24,24,1.25,-,-,-,4,11,7,-,-,-,-,1.650'
1396,273438,2021,18,7,1.57,-,-,-,5,1,1,-,-,-,-,254'
1397,646404,2021,57,50,1.44,5,-,1,9,32,16,-,1,-,661',3.305'
1398,333159,2021,63,55,1.53,9,8,-,19,31,8,-,-,-,344',3.092'
1399,181780,2021,30,20,1.85,3,1,-,7,6,5,-,-,-,417',1.252'
1400,288496,2021,30,20,1.50,-,3,-,9,11,4,-,-,-,-,886'
1401,219835,2021,55,54,1.85,10,-,-,17,25,15,-,-,-,334',3.337'
1402,162812,2021,31,31,2.23,8,2,-,8,9,2,-,-,-,269',2.150'
1403,346935,2021,70,45,2.22,-,3,-,13,19,6,-,-,-,-,2.507'
1404,169052,2021,54,54,1.69,10,6,-,8,17,4,-,-,3,405',4.054'
1405,798114,2021,63,27,2.15,1,-,-,17,8,1,-,-,-,861',861'
1406,73741,2021,40,40,1.48,5,-,-,3,3,10,1,1,-,661',3.303'
1407,294798,2021,63,38,1.92,3,2,-,24,13,7,-,-,-,518',1.555'
1408,364972,2021,71,70,1.46,10,6,1,13,11,7,1,-,5,514',5.137'
1409,408958,2021,64,60,1.73,3,3,-,36,17,2,-,-,1,830',2.489'
1410,662327,2021,27,22,1.27,2,2,-,3,7,5,-,-,-,813',1.625'
1411,703322,2021,19,19,1.21,1,-,-,3,4,3,-,-,-,1.506',1.506'
1412,350342,2021,45,36,1.50,1,-,-,22,9,4,-,-,-,1.548',1.548'
1413,662338,2021,56,25,1.00,2,2,-,15,10,2,-,-,-,399',797'
1414,726005,2021,53,24,1.25,2,-,-,12,9,3,-,-,-,532',1.064'
1415,546172,2021,52,37,2.19,4,5,-,14,14,7,-,2,-,532',2.129'
1416,110078,2021,41,40,1.38,10,3,-,4,13,6,-,1,-,316',3.158'
1417,689737,2021,49,49,1.59,1,1,-,3,18,5,1,1,-,3.902',3.902'
1418,606716,2021,45,43,1.35,2,1,-,6,12,8,-,-,-,1.583',3.166'
1419,26267,2021,76,53,1.96,3,5,-,17,11,13,-,-,-,1.117',3.350'
1420,258070,2021,52,44,1.50,2,6,-,8,14,6,-,-,1,1.574',3.147'
1421,435213,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,352042,2021,34,33,2.42,17,4,-,8,16,11,-,1,-,136',2.311'
1423,387611,2021,55,53,1.49,6,2,-,9,33,6,-,1,2,577',3.463'
1424,644157,2021,48,44,1.55,2,1,-,5,20,10,1,1,-,1.593',3.185'
1425,10471,2021,34,28,1.86,1,1,-,6,4,4,-,-,-,1.966',1.966'
1426,103674,2021,27,25,1.12,-,1,-,9,11,7,-,-,-,-,1.531'
1427,139607,2021,19,18,1.11,6,3,-,2,7,3,-,-,1,218',1.308'
1428,476336,2021,60,23,1.39,-,-,-,10,6,2,-,-,-,-,1.150'
1429,508930,2021,43,30,1.57,-,1,-,11,7,7,-,1,-,-,1.707'
1430,815673,2021,18,5,1.40,-,1,-,4,1,1,-,-,-,-,136'
1431,742073,2021,45,42,1.55,5,-,-,13,20,16,-,-,-,520',2.602'
1432,323934,2021,36,36,1.56,5,3,-,5,13,15,-,-,-,529',2.647'
1433,546530,2021,44,41,0.80,2,-,-,4,15,12,-,-,-,1.623',3.246'
1434,41414,2021,64,62,1.68,3,1,-,22,34,14,-,-,-,1.056',3.169'
1435,144789,2021,41,41,1.61,6,5,-,5,14,7,-,-,-,531',3.186'
1436,232847,2021,66,51,1.65,-,4,-,13,31,10,-,-,-,-,3.133'
1437,294796,2021,33,15,1.47,-,-,-,5,7,4,-,-,-,-,910'
1438,373193,2021,42,40,1.55,-,2,-,4,20,9,-,-,-,-,3.054'
1439,411563,2021,58,46,1.54,2,7,-,9,24,3,-,-,-,1.614',3.227'
1440,467940,2021,9,4,1.00,1,-,-,4,-,-,-,-,-,88',88'
1441,552242,2021,59,55,1.44,6,3,-,5,21,19,-,-,-,706',4.235'
1442,102574,2021,44,43,0.91,8,4,-,1,14,15,-,-,1,455',3.641'
1443,121986,2021,58,57,1.63,4,2,-,9,12,9,-,-,-,1.081',4.324'
1444,153065,2021,31,23,2.09,-,2,-,8,13,1,-,-,-,-,1.276'
1445,76135,2021,45,44,1.61,9,9,-,7,18,9,-,-,5,361',3.253'
1446,329843,2021,42,42,1.98,-,5,-,-,20,11,-,-,-,-,3.515'
1447,323452,2021,48,44,1.64,4,-,-,14,10,11,-,-,-,691',2.763'
1448,100091,2021,32,31,1.16,7,3,-,3,18,5,-,-,1,335',2.344'
1449,155470,2021,64,62,1.44,9,8,-,16,33,14,-,-,-,432',3.887'
1450,216259,2021,33,33,1.73,5,5,1,-,3,8,2,-,-,578',2.888'
1451,250010,2021,42,29,1.03,3,1,-,11,16,8,-,1,-,495',1.484'
1452,468323,2021,8,2,3.00,-,-,-,2,-,-,-,-,-,-,9'
1453,596426,2021,41,11,1.36,-,-,-,8,1,3,-,-,-,-,336'
1454,627099,2021,38,26,1.96,3,2,-,7,17,2,-,-,-,461',1.383'
1455,435186,2021,4,1,,-,-,-,1,-,-,-,-,-,-,45'
1456,167825,2021,19,19,0.58,-,1,-,1,3,5,-,-,-,-,1.563'
1457,181784,2021,41,20,1.85,-,1,-,10,6,5,-,-,-,-,921'
1458,373174,2021,37,37,1.46,1,1,-,14,8,7,-,-,-,2.299',2.299'
1459,520994,2021,38,24,1.21,-,-,-,10,8,6,-,-,-,-,1.181'
1460,146660,2021,44,42,2.10,7,15,-,1,21,16,-,2,3,462',3.231'
1461,638269,2021,42,31,1.32,1,1,-,10,12,4,-,-,-,1.803',1.803'
1462,107259,2021,48,48,0.81,6,10,-,2,11,7,-,-,2,675',4.049'
1463,242808,2021,16,13,1.77,1,-,-,5,6,2,-,-,-,689',689'
1464,349166,2021,51,44,0.75,2,3,-,9,27,4,-,1,1,1.446',2.892'
1465,349903,2021,43,42,1.40,5,5,-,4,13,2,-,-,-,685',3.426'
1466,363781,2021,50,50,1.44,8,3,-,3,16,20,-,-,4,503',4.023'
1467,435169,2021,31,29,1.34,3,2,-,6,10,3,-,-,-,734',2.203'
1468,446408,2021,28,24,0.54,-,-,-,3,9,6,-,1,-,-,1.700'
1469,515068,2021,44,44,0.98,3,2,-,11,26,3,-,1,-,881',2.644'
1470,687743,2021,36,28,1.93,2,1,-,18,8,2,-,-,-,534',1.067'
1471,255685,2021,49,48,1.42,4,3,-,26,19,5,-,1,-,579',2.317'
1472,269469,2021,29,29,1.10,9,3,-,2,9,8,-,-,3,261',2.352'
1473,842384,2021,33,32,1.09,-,-,-,1,8,7,-,-,-,-,2.758'
1474,55042,2021,36,31,1.00,3,2,-,14,10,5,-,1,-,483',1.449'
1475,85012,2021,38,32,1.59,1,3,-,26,4,5,-,-,-,900',900'
1476,151505,2021,53,38,1.32,1,-,-,10,17,7,-,-,-,2.415',2.415'
1477,202919,2021,40,35,1.69,3,4,-,11,22,6,-,1,-,621',1.862'
1478,212954,2021,28,25,1.28,4,1,-,11,8,5,-,-,1,329',1.316'
1479,376640,2021,12,11,1.00,1,-,-,5,3,1,-,-,1,649',649'
1480,378975,2021,22,18,1.22,-,2,-,3,14,4,-,-,-,-,1.254'
1481,432957,2021,41,33,1.06,2,2,-,14,14,2,-,-,-,858',1.716'
1482,520500,2021,28,20,0.50,1,-,-,13,7,1,-,-,-,636',636'
1483,74789,2021,70,22,1.91,-,1,-,5,11,4,-,-,-,-,1.274'
1484,125513,2021,56,56,1.25,9,6,-,12,27,12,1,-,6,439',3.948'
1485,128932,2021,21,12,1.25,-,-,-,7,4,2,-,-,-,-,564'
1486,252900,2021,47,43,1.88,2,-,1,7,9,10,-,-,-,1.599',3.198'
1487,281438,2021,51,41,1.46,1,2,-,4,24,12,-,-,-,2.960',2.960'
1488,282513,2021,42,33,1.12,-,-,-,7,6,6,2,2,-,-,2.216'
1489,346922,2021,46,29,1.69,1,1,-,14,7,6,-,-,-,1.443',1.443'
1490,373085,2021,18,18,2.17,3,-,-,5,3,4,-,-,-,438',1.315'
1491,436580,2021,4,3,0.33,-,-,-,2,1,-,-,-,-,-,78'
1492,469136,2021,4,4,1.50,1,1,-,2,1,-,-,-,-,202',202'
1493,520665,2021,36,29,1.76,-,1,-,11,11,13,-,-,-,-,1.638'
1494,725881,2021,33,33,1.42,2,5,-,10,15,2,-,-,-,1.092',2.184'
1495,75076,2021,18,13,1.77,-,-,-,8,5,3,-,-,-,-,494'
1496,99516,2021,17,17,1.24,3,3,-,1,12,6,-,-,-,417',1.251'
1497,127528,2021,43,35,1.20,-,1,-,11,11,6,-,-,-,-,2.159'
1498,166483,2021,27,9,2.44,1,-,-,5,3,-,-,-,-,381',381'
1499,213539,2021,60,54,1.35,10,4,-,12,33,6,-,-,1,356',3.558'
1500,224878,2021,8,4,1.00,-,-,-,4,-,-,-,-,-,-,14'
1501,288499,2021,33,25,1.40,3,4,-,3,20,3,-,-,1,537',1.610'
1502,349161,2021,35,26,0.96,2,2,-,12,11,3,-,-,-,600',1.199'
1503,225693,2022,49,49,1.76,-,2,-,9,13,13,-,-,-,-,3.539'
1504,743597,2022,41,29,1.79,3,-,-,18,10,-,-,-,-,353',1.058'
1505,1086636,2022,40,37,1.84,1,1,-,7,22,11,-,-,-,2.399',2.399'
1506,191614,2022,62,56,2.16,6,6,-,33,12,10,-,-,-,380',2.277'
1507,663581,2022,39,37,1.08,1,1,-,8,12,10,1,-,-,2.665',2.665'
1508,668235,2022,31,27,1.37,-,1,-,12,14,4,-,-,-,-,1.314'
1509,703497,2022,42,42,2.02,8,5,-,2,15,1,-,-,-,433',3.462'
1510,385271,2022,29,22,1.82,-,-,-,9,8,7,-,-,-,-,1.199'
1511,578872,2022,42,32,1.22,-,3,1,7,12,4,-,-,-,-,2.186'
1512,330085,2022,13,10,1.00,-,-,-,4,5,1,-,-,-,-,487'
1513,210747,2022,49,45,2.16,1,5,-,6,17,5,-,-,-,3.295',3.295'
1514,906774,2022,21,17,1.41,-,-,-,6,7,2,-,-,-,-,981'
1515,393621,2022,37,36,1.78,5,2,-,-,16,12,1,-,1,581',2.903'
1516,727751,2022,76,65,1.72,5,6,-,4,26,14,-,-,-,1.049',5.246'
1517,135617,2022,41,34,1.59,1,1,-,9,10,3,-,-,-,2.283',2.283'
1518,980864,2022,43,33,1.00,6,-,-,7,23,4,-,1,-,372',2.229'
1519,105436,2022,20,20,1.60,3,2,-,-,-,4,-,-,-,600',1.800'
1520,127528,2022,15,15,1.33,1,3,-,2,3,2,-,-,-,1.159',1.159'
1521,236549,2022,28,28,1.75,3,-,-,11,15,1,-,-,-,508',1.525'
1522,252922,2022,6,6,1.17,-,-,-,2,4,2,-,-,-,-,434'
1523,268572,2022,32,26,1.35,1,2,-,22,3,1,-,-,-,663',663'
1524,313106,2022,21,5,2.00,-,-,-,5,-,-,-,-,-,-,45'
1525,328758,2022,57,51,2.04,5,4,-,4,29,14,1,-,4,744',3.719'
1526,376640,2022,48,32,2.06,2,-,-,21,10,3,-,-,-,542',1.084'
1527,528632,2022,6,6,2.17,1,-,-,1,1,1,-,-,-,413',413'
1528,552243,2022,36,36,1.58,6,3,-,9,21,2,-,-,-,367',2.203'
1529,598972,2022,42,25,1.12,1,-,-,5,12,6,-,-,-,1.643',1.643'
1530,659094,2022,37,37,1.24,15,4,-,3,19,-,-,-,1,196',2.945'
1531,691811,2022,37,37,1.62,1,2,-,1,23,22,-,-,-,2.753',2.753'
1532,725881,2022,7,7,1.57,1,-,-,1,5,-,-,-,-,397',397'
1533,902135,2022,50,24,1.50,-,2,-,14,4,5,-,-,-,-,1.022'
1534,1115489,2022,33,31,1.16,1,-,-,4,8,9,1,-,-,2.342',2.342'
1535,74789,2022,34,30,1.20,-,2,-,1,11,12,-,-,-,-,2.479'
1536,75072,2022,34,31,1.03,5,4,-,16,14,5,-,-,-,268',1.339'
1537,97507,2022,55,21,1.29,1,-,-,12,9,5,1,-,-,911',911'
1538,125513,2022,31,29,1.79,2,2,-,11,15,1,-,-,1,757',1.514'
1539,128822,2022,30,30,1.83,7,10,-,5,7,5,-,1,1,309',2.164'
1540,148601,2022,33,25,1.20,1,3,-,6,3,7,-,1,1,1.779',1.779'
1541,229854,2022,37,34,1.29,-,-,1,4,11,3,1,-,-,-,2.625'
1542,232577,2022,20,18,1.06,-,-,-,2,3,2,1,-,-,-,1.372'
1543,261459,2022,19,4,1.50,-,-,-,3,1,1,-,-,-,-,87'
1544,269441,2022,21,19,0.84,1,-,-,6,12,6,-,-,-,1.046',1.046'
1545,312684,2022,31,25,1.32,-,-,-,12,8,4,-,-,-,-,1.274'
1546,340113,2022,19,17,1.06,-,1,-,3,7,2,-,-,-,-,1.227'
1547,349161,2022,50,42,1.24,8,-,-,10,19,9,-,-,3,345',2.757'
1548,373089,2022,5,5,2.40,4,-,-,-,3,1,-,-,3,107',427'
1549,468167,2022,33,27,1.78,-,1,-,14,11,4,-,-,-,-,1.077'
1550,494832,2022,32,24,1.46,2,-,-,12,5,4,-,-,1,578',1.155'
1551,520484,2022,34,27,1.22,-,-,-,11,6,7,-,-,-,-,1.520'
1552,572303,2022,16,9,1.00,-,1,-,4,4,1,-,-,-,-,430'
1553,592343,2022,47,40,1.78,1,-,-,19,11,6,-,-,-,2.087',2.087'
1554,626102,2022,28,23,1.48,-,-,-,18,5,2,-,-,-,-,657'
1555,639314,2022,12,12,1.58,3,5,-,1,8,4,-,-,1,310',930'
1556,671048,2022,38,38,1.63,4,4,-,12,15,12,-,-,-,591',2.362'
1557,671292,2022,49,44,1.23,-,-,-,2,6,10,-,-,-,-,3.734'
1558,792344,2022,55,33,1.88,-,-,-,22,7,5,-,-,-,-,1.159'
1559,976522,2022,47,44,1.20,2,3,-,13,12,8,1,-,-,1.485',2.969'
1560,1038907,2022,39,10,1.70,1,1,-,4,6,-,-,-,1,414',414'
1561,163555,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,323614,2022,19,19,1.11,2,2,-,1,4,2,-,-,-,791',1.581'
1563,592375,2022,30,30,1.73,1,-,-,3,20,8,1,-,-,2.074',2.074'
1564,931007,2022,20,17,2.24,-,-,-,4,2,3,-,-,-,-,1.326'
1565,341702,2022,37,36,1.00,-,3,-,3,6,-,-,-,-,-,2.888'
1566,811219,2022,4,1,1.00,-,-,-,1,-,-,-,-,-,-,7'
1567,1116366,2022,29,4,1.75,-,-,-,2,-,1,-,-,-,-,218'
1568,1191944,2022,8,6,0.83,-,-,-,1,5,-,-,-,-,-,374'
1569,1092749,2022,16,13,1.31,-,-,-,-,11,1,-,1,-,-,966'
1570,553062,2022,41,41,1.02,5,1,-,1,11,12,1,-,-,680',3.402'
1571,1085060,2022,62,50,1.38,6,-,1,13,23,5,-,-,-,534',3.203'
1572,813107,2022,47,36,1.50,3,-,-,18,14,1,-,-,-,549',1.648'
1573,212923,2022,16,13,2.46,3,1,-,5,8,-,-,-,-,234',703'
1574,167291,2022,42,34,1.62,2,5,-,13,17,7,-,-,-,916',1.831'
1575,390368,2022,66,59,1.81,11,9,-,18,34,7,-,-,3,313',3.441'
1576,546036,2022,5,5,1.40,-,1,-,-,3,2,-,-,-,-,388'
1577,546530,2022,45,45,1.33,3,1,-,1,18,13,-,-,-,1.242',3.727'
1578,402825,2022,34,34,1.32,3,5,-,4,17,1,-,-,-,870',2.610'
1579,703322,2022,45,45,1.07,3,2,-,5,18,6,-,1,-,1.122',3.365'
1580,51174,2022,39,36,1.75,-,1,1,7,9,3,-,1,-,-,2.693'
1581,52896,2022,67,62,1.69,3,7,-,26,35,9,-,-,-,1.125',3.374'
1582,105456,2022,32,31,1.32,5,2,-,1,9,10,-,1,1,524',2.621'
1583,338861,2022,53,35,1.97,3,2,-,13,22,5,-,-,-,544',1.632'
1584,351892,2022,57,55,1.69,1,3,-,3,26,11,1,-,-,4.073',4.073'
1585,627222,2022,27,10,1.10,-,-,-,9,1,1,-,-,-,-,170'
1586,333159,2022,63,45,1.91,1,2,-,30,10,4,-,-,-,1.790',1.790'
1587,344626,2022,67,36,1.33,3,1,-,19,10,1,-,-,-,524',1.573'
1588,187210,2022,51,21,1.95,-,-,-,15,5,1,-,-,-,-,626'
1589,546172,2022,59,50,2.10,4,2,-,24,25,8,-,-,-,589',2.356'
1590,288496,2022,19,13,0.62,1,1,-,10,4,1,-,-,-,384',384'
1591,546000,2022,37,37,1.59,3,1,-,-,5,9,1,1,1,1.083',3.250'
1592,867461,2022,35,32,1.56,7,4,-,22,7,1,-,-,-,204',1.429'
1593,570582,2022,19,3,1.67,-,-,-,1,2,1,-,-,-,-,205'
1594,215212,2022,16,15,1.13,-,4,-,4,3,2,-,-,-,-,1.089'
1595,131933,2022,29,29,2.24,13,17,-,1,15,2,-,-,2,179',2.332'
1596,169052,2022,62,51,1.92,2,2,-,25,15,3,-,-,-,1.245',2.489'
1597,366948,2022,54,26,2.31,-,1,-,19,4,2,1,-,-,-,672'
1598,379198,2022,50,38,1.92,2,-,-,22,15,6,-,-,-,739',1.477'
1599,445000,2022,35,34,1.24,1,2,-,11,16,4,-,-,-,2.135',2.135'
1600,530737,2022,7,6,2.00,1,-,-,1,2,3,-,-,-,460',460'
1601,565443,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,1075604,2022,13,12,1.75,4,2,-,-,10,2,-,-,1,234',934'
1603,418530,2022,66,36,1.53,-,1,-,15,16,3,1,-,-,-,1.797'
1604,435489,2022,59,37,1.24,1,3,-,10,15,5,-,-,-,2.246',2.246'
1605,534473,2022,52,52,1.35,7,3,-,2,13,14,1,-,-,628',4.396'
1606,432958,2022,31,26,1.77,-,-,-,13,13,5,-,-,-,-,1.163'
1607,746358,2022,25,10,1.00,1,-,-,8,2,-,-,-,-,214',214'
1608,347909,2022,47,38,1.39,4,-,-,8,11,11,-,-,-,662',2.647'
1609,53058,2022,45,45,1.80,6,10,-,10,27,3,-,-,-,464',2.783'
1610,111828,2022,61,53,1.64,4,1,-,14,19,6,-,-,-,893',3.570'
1611,139607,2022,37,35,1.00,7,6,-,7,24,9,-,1,4,297',2.081'
1612,718208,2022,29,7,1.14,-,-,-,4,3,-,-,-,-,-,265'
1613,250010,2022,46,45,1.27,10,8,-,3,21,6,-,-,3,357',3.568'
1614,538107,2022,32,21,1.62,1,-,-,3,9,7,-,-,-,1.470',1.470'
1615,747819,2022,33,31,1.65,-,-,-,1,5,7,1,-,-,-,2.628'
1616,672202,2022,10,9,2.56,-,-,-,1,-,-,-,-,-,-,723'
1617,54375,2022,71,59,1.46,2,5,-,22,27,4,-,-,-,1.685',3.370'
1618,216118,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,218118,2022,51,31,1.39,-,2,-,6,14,3,-,-,-,-,2.039'
1620,401533,2022,34,30,1.50,4,4,-,13,16,-,-,-,-,358',1.432'
1621,476336,2022,26,17,1.29,-,-,-,9,4,4,-,-,-,-,887'
1622,515068,2022,52,51,1.53,5,4,1,2,39,13,-,-,-,756',3.779'
1623,740271,2022,29,27,1.63,4,5,-,2,8,8,-,-,-,567',2.269'
1624,874853,2022,10,10,1.10,-,2,-,4,2,4,-,-,-,-,569'
1625,687359,2022,47,33,1.45,2,-,-,10,10,5,-,-,-,1.105',2.209'
1626,190543,2022,25,25,0.96,3,-,-,2,6,3,-,-,-,696',2.088'
1627,272554,2022,48,34,1.65,1,2,-,21,12,4,-,-,1,1.360',1.360'
1628,742073,2022,26,22,1.00,-,1,-,13,9,3,-,-,-,-,970'
1629,102574,2022,61,53,1.47,7,4,-,20,22,4,-,-,1,431',3.020'
1630,198859,2022,42,40,1.68,1,2,1,14,10,8,-,-,-,2.354',2.354'
1631,375821,2022,28,28,1.29,2,6,-,5,7,3,-,-,-,1.021',2.041'
1632,435213,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,596426,2022,32,17,1.29,-,-,-,10,6,3,-,1,-,-,562'
1634,627099,2022,46,39,1.41,3,3,-,17,20,3,-,-,1,616',1.847'
1635,428786,2022,37,37,2.24,8,10,-,14,19,5,-,-,-,254',2.028'
1636,373174,2022,56,49,1.27,-,1,-,8,16,16,-,-,-,-,3.523'
1637,144789,2022,22,20,1.75,-,-,-,15,3,3,-,-,-,-,719'
1638,181784,2022,42,41,1.49,4,2,-,4,25,11,-,-,-,731',2.923'
1639,277335,2022,56,54,2.00,4,1,-,15,14,8,-,-,-,930',3.718'
1640,294796,2022,30,25,1.96,1,2,-,1,15,3,-,-,-,1.965',1.965'
1641,411563,2022,50,46,1.65,2,3,-,12,19,6,-,1,-,1.492',2.984'
1642,476353,2022,36,35,1.29,10,7,-,1,19,8,-,-,2,283',2.831'
1643,1081036,2022,49,46,1.24,2,3,-,8,16,13,-,-,-,1.718',3.435'
1644,181775,2022,32,32,1.78,9,12,-,3,14,2,-,-,2,292',2.625'
1645,352042,2022,48,43,2.02,10,13,-,11,22,6,-,-,1,270',2.700'
1646,214312,2022,14,14,0.93,1,2,-,-,1,2,-,-,1,1.260',1.260'
1647,255754,2022,16,16,0.44,1,2,-,5,4,2,-,-,-,1.038',1.038'
1648,347823,2022,35,35,1.57,2,1,-,2,22,8,1,-,-,1.327',2.653'
1649,349744,2022,24,17,1.41,-,-,-,13,4,5,1,-,-,-,465'
1650,435169,2022,54,51,1.63,1,9,1,19,17,-,-,1,1,2.940',2.940'
1651,530388,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
