,ID,ano_stat,escalado,jogou,ppm,gols_para,assistencias,gols_contra,entrou,saiu,amarelo,amarelo_duplo,vermelho,Gols_de_penalti,minutos_por_gol,minutos
1663,325196,2023,48,48,1.73,-,5,-,1,12,8,-,-,-,-,4.111'
1664,494830,2023,30,30,0.67,1,4,1,3,10,3,-,1,-,2.247',2.247'
1665,690708,2023,28,27,1.89,3,-,-,1,2,3,-,1,-,768',2.305'
1666,166032,2023,63,55,1.35,2,-,-,2,1,7,-,-,-,2.361',4.721'
1667,330031,2023,29,29,0.86,3,-,2,1,3,6,-,-,-,802',2.407'
1668,432967,2023,37,32,1.28,-,1,-,5,9,5,-,-,-,-,2.349'
1669,550178,2023,41,40,1.55,-,2,-,6,6,3,1,-,-,-,2.987'
1670,555672,2023,37,34,1.21,3,4,-,2,6,8,-,-,-,942',2.826'
1671,681494,2023,40,36,1.31,3,4,-,11,9,12,-,-,-,816',2.447'
1672,979629,2023,51,22,1.95,1,-,-,5,2,1,-,-,-,1.635',1.635'
1673,994622,2023,11,2,1.50,-,-,-,2,-,-,-,-,-,-,12'
1674,164705,2023,41,28,2.07,1,1,1,5,5,5,-,-,-,2.042',2.042'
1675,211345,2023,22,22,1.00,-,1,-,5,2,4,2,-,-,-,1.587'
1676,225617,2023,48,46,1.50,6,3,-,1,2,9,-,-,3,671',4.024'
1677,270191,2023,33,24,1.54,1,1,-,5,-,2,-,-,-,1.869',1.869'
1678,276877,2023,43,20,1.45,-,1,-,7,3,3,-,-,-,-,1.207'
1679,375813,2023,34,19,1.53,1,-,-,10,3,2,-,-,-,926',926'
1680,439460,2023,55,42,1.69,4,2,-,15,2,8,-,-,1,625',2.499'
1681,538230,2023,45,44,1.43,4,4,-,-,3,15,-,-,-,966',3.863'
1682,594006,2023,54,53,1.47,2,6,-,-,6,13,-,-,-,2.334',4.668'
1683,641457,2023,40,11,1.00,-,1,-,7,1,1,-,-,-,-,445'
1684,688690,2023,58,50,1.26,1,3,-,24,14,8,-,-,-,2.588',2.588'
1685,600798,2023,40,37,1.46,4,-,-,2,5,3,1,-,-,776',3.103'
1686,167724,2023,51,43,1.19,-,1,-,13,10,6,-,1,-,-,2.773'
1687,524602,2023,10,6,0.83,-,-,-,-,-,3,-,-,-,-,540'
1688,547658,2023,31,31,1.35,1,1,-,-,-,-,-,-,-,2.790',2.790'
1689,703319,2023,38,30,1.13,-,1,-,19,9,2,-,1,-,-,1.165'
1690,209163,2023,37,37,1.62,1,1,-,-,2,4,-,-,-,3.246',3.246'
1691,224047,2023,40,31,1.35,-,-,-,4,9,9,-,-,-,-,2.291'
1692,277713,2023,50,36,1.53,1,-,-,26,1,4,-,-,-,1.337',1.337'
1693,290500,2023,34,34,1.41,3,-,1,1,5,7,1,-,-,945',2.836'
1694,383374,2023,40,38,1.84,2,-,-,13,2,8,-,-,-,1.251',2.501'
1695,388605,2023,28,28,1.29,6,1,1,-,2,5,1,-,-,415',2.489'
1696,429564,2023,45,29,1.41,1,2,-,13,4,4,-,-,-,1.600',1.600'
1697,510635,2023,36,30,1.83,-,-,1,1,5,4,-,-,-,-,2.527'
1698,539135,2023,24,11,1.91,-,-,-,2,-,1,-,-,-,-,841'
1699,569828,2023,35,34,1.59,2,4,-,5,-,4,-,1,-,1.383',2.766'
1700,597087,2023,37,35,0.74,1,1,-,1,1,4,-,2,-,2.954',2.954'
1701,648022,2023,30,28,1.93,2,-,-,-,4,-,-,-,-,1.259',2.518'
1702,733578,2023,47,43,1.09,2,4,-,5,6,14,-,-,-,1.691',3.382'
1703,432254,2023,24,24,1.46,1,-,-,3,2,2,-,-,-,1.822',1.822'
1704,443124,2023,27,26,0.88,-,-,-,3,1,3,1,-,-,-,2.136'
1705,487347,2023,21,20,2.20,3,-,-,1,-,8,-,-,1,575',1.725'
1706,932649,2023,35,33,1.00,3,1,-,5,2,13,-,-,-,845',2.534'
1707,815672,2023,27,23,2.48,1,2,-,5,3,7,1,-,-,1.613',1.613'
1708,642014,2023,31,31,1.35,1,1,1,3,4,9,2,-,-,2.527',2.527'
1709,880458,2023,18,12,0.50,-,-,-,3,1,3,-,-,-,-,841'
1710,979385,2023,19,17,1.82,1,-,-,1,4,1,-,-,-,1.333',1.333'
