0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
7,/gabriel/profil/spieler/79242,Gabriel,Gabriel,/gabriel/profil/spieler/79242,Gabriel,Goalkeeper,25,€1.50m,Brazil,/ac-mailand/startseite/verein/5/saison_id/2018,,/ac-mailand/startseite/verein/5/saison_id/2018,,/ac-mailand/startseite/verein/5/saison_id/2018,AC Milan,/serie-a/transfers/wettbewerb/IT1/saison_id/2018,Serie A,/ac-perugia-calcio/startseite/verein/839/saison_id/2018,,/ac-perugia-calcio/startseite/verein/839/saison_id/2018,,/ac-perugia-calcio/startseite/verein/839/saison_id/2018,Perugia,/serie-b/transfers/wettbewerb/IT2/saison_id/2018,Serie B,free transfer
8,/alex-muralha/profil/spieler/277743,Alex Muralha,Alex Muralha,/alex-muralha/profil/spieler/277743,Alex Muralha,Goalkeeper,29,€1.50m,Brazil,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2018,,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2018,,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2018,Flamengo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,/coritiba-fc/startseite/verein/776/saison_id/2018,,/coritiba-fc/startseite/verein/776/saison_id/2018,,/coritiba-fc/startseite/verein/776/saison_id/2018,Coritiba FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2018,Série B,loan transfer
9,/julio-cesar/profil/spieler/52647,Júlio César,Júlio César,/julio-cesar/profil/spieler/52647,Júlio César,Goalkeeper,32,€1.25m,Brazil,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2018,,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2018,,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2018,Fluminense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,/gremio-porto-alegre/startseite/verein/210/saison_id/2018,,/gremio-porto-alegre/startseite/verein/210/saison_id/2018,,/gremio-porto-alegre/startseite/verein/210/saison_id/2018,Grêmio,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,free transfer
10,/renan-ribeiro/profil/spieler/95142,Renan Ribeiro,Renan Ribeiro,/renan-ribeiro/profil/spieler/95142,Renan Ribeiro,Goalkeeper,28,€1.00m,Brazil,/gd-estoril-praia/startseite/verein/1465/saison_id/2018,,/gd-estoril-praia/startseite/verein/1465/saison_id/2018,,/gd-estoril-praia/startseite/verein/1465/saison_id/2018,Estoril Praia,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2018,Ledman LigaPro,/sporting-lissabon/startseite/verein/336/saison_id/2018,,/sporting-lissabon/startseite/verein/336/saison_id/2018,,/sporting-lissabon/startseite/verein/336/saison_id/2018,Sporting CP,/liga-nos/transfers/wettbewerb/PO1/saison_id/2018,Liga NOS,Loan fee:€250k
11,/sidao/profil/spieler/91953,Sidão,Sidão,/sidao/profil/spieler/91953,Sidão,Goalkeeper,36,€1.00m,Brazil,/fc-sao-paulo/startseite/verein/585/saison_id/2018,,/fc-sao-paulo/startseite/verein/585/saison_id/2018,,/fc-sao-paulo/startseite/verein/585/saison_id/2018,São Paulo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,/goias-ec/startseite/verein/3197/saison_id/2018,,/goias-ec/startseite/verein/3197/saison_id/2018,,/goias-ec/startseite/verein/3197/saison_id/2018,Goiás,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,free transfer
12,/felipe/profil/spieler/52880,Felipe,Felipe,/felipe/profil/spieler/52880,Felipe,Goalkeeper,34,€950k,Brazil,/uberlandia-esporte-clube-mg-/startseite/verein/8825/saison_id/2018,,/uberlandia-esporte-clube-mg-/startseite/verein/8825/saison_id/2018,,/uberlandia-esporte-clube-mg-/startseite/verein/8825/saison_id/2018,Uberlândia,Brazil,/kisvarda-fc/startseite/verein/30613/saison_id/2018,,/kisvarda-fc/startseite/verein/30613/saison_id/2018,,/kisvarda-fc/startseite/verein/30613/saison_id/2018,Kisvárda,/nemzeti-bajnoksag/transfers/wettbewerb/UNG1/saison_id/2018,NB I.,free transfer,
13,/sidao/profil/spieler/91953,Sidão,Sidão,/sidao/profil/spieler/91953,Sidão,Goalkeeper,36,€900k,Brazil,/goias-ec/startseite/verein/3197/saison_id/2018,,/goias-ec/startseite/verein/3197/saison_id/2018,,/goias-ec/startseite/verein/3197/saison_id/2018,Goiás,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2018,,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2018,,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2018,Vasco da Gama,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,loan transfer
14,/nicolas/profil/spieler/99523,Nícolas,Nícolas,/nicolas/profil/spieler/99523,Nícolas,Goalkeeper,30,€900k,Brazil,/hellas-verona/startseite/verein/276/saison_id/2018,,/hellas-verona/startseite/verein/276/saison_id/2018,,/hellas-verona/startseite/verein/276/saison_id/2018,Hellas Verona,/serie-b/transfers/wettbewerb/IT2/saison_id/2018,Serie B,/udinese-calcio/startseite/verein/410/saison_id/2018,,/udinese-calcio/startseite/verein/410/saison_id/2018,,/udinese-calcio/startseite/verein/410/saison_id/2018,Udinese Calcio,/serie-a/transfers/wettbewerb/IT1/saison_id/2018,Serie A,loan transfer
15,/joao-ricardo/profil/spieler/270420,João Ricardo,João Ricardo,/joao-ricardo/profil/spieler/270420,João Ricardo,Goalkeeper,30,€900k,Brazil,/america-futebol-clube-mg-/startseite/verein/2863/saison_id/2018,,/america-futebol-clube-mg-/startseite/verein/2863/saison_id/2018,,/america-futebol-clube-mg-/startseite/verein/2863/saison_id/2018,América-MG,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2018,Série B,/chapecoense/startseite/verein/17776/saison_id/2018,,/chapecoense/startseite/verein/17776/saison_id/2018,,/chapecoense/startseite/verein/17776/saison_id/2018,Chapecoense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,free transfer
16,/everson/profil/spieler/106032,Everson,Everson,/everson/profil/spieler/106032,Everson,Goalkeeper,28,€800k,Brazil,/ceara-sporting-club/startseite/verein/2029/saison_id/2018,,/ceara-sporting-club/startseite/verein/2029/saison_id/2018,,/ceara-sporting-club/startseite/verein/2029/saison_id/2018,Ceará SC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,/fc-santos/startseite/verein/221/saison_id/2018,,/fc-santos/startseite/verein/221/saison_id/2018,,/fc-santos/startseite/verein/221/saison_id/2018,Santos,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,€950k
17,/rafael-cabral/profil/spieler/103916,Rafael Cabral,Rafael Cabral,/rafael-cabral/profil/spieler/103916,Rafael Cabral,Goalkeeper,28,€800k,Brazil,/ssc-neapel/startseite/verein/6195/saison_id/2018,,/ssc-neapel/startseite/verein/6195/saison_id/2018,,/ssc-neapel/startseite/verein/6195/saison_id/2018,SSC Napoli,/serie-a/transfers/wettbewerb/IT1/saison_id/2018,Serie A,/sampdoria-genua/startseite/verein/1038/saison_id/2018,,/sampdoria-genua/startseite/verein/1038/saison_id/2018,,/sampdoria-genua/startseite/verein/1038/saison_id/2018,Sampdoria,/serie-a/transfers/wettbewerb/IT1/saison_id/2018,Serie A,free transfer
18,/tiago-cardoso/profil/spieler/26231,Tiago Cardoso,Tiago Cardoso,/tiago-cardoso/profil/spieler/26231,Tiago Cardoso,Goalkeeper,34,€750k,Brazil,/botafogo-futebol-clube-sp-/startseite/verein/9030/saison_id/2018,,/botafogo-futebol-clube-sp-/startseite/verein/9030/saison_id/2018,,/botafogo-futebol-clube-sp-/startseite/verein/9030/saison_id/2018,Botafogo-SP,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2018,Paulistão A1 - Primeira Fase,/goias-ec/startseite/verein/3197/saison_id/2018,,/goias-ec/startseite/verein/3197/saison_id/2018,,/goias-ec/startseite/verein/3197/saison_id/2018,Goiás,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2018,Série B,?
19,/tiago-cardoso/profil/spieler/26231,Tiago Cardoso,Tiago Cardoso,/tiago-cardoso/profil/spieler/26231,Tiago Cardoso,Goalkeeper,34,€750k,Brazil,/goias-ec/startseite/verein/3197/saison_id/2018,,/goias-ec/startseite/verein/3197/saison_id/2018,,/goias-ec/startseite/verein/3197/saison_id/2018,Goiás,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2018,,/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2018,,/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2018,Mirassol-SP,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2018,Paulistão A1 - Primeira Fase,free transfer
20,/tiago-cardoso/profil/spieler/26231,Tiago Cardoso,Tiago Cardoso,/tiago-cardoso/profil/spieler/26231,Tiago Cardoso,Goalkeeper,34,€750k,Brazil,/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2018,,/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2018,,/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2018,Mirassol-SP,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2018,Paulistão A1 - Primeira Fase,/botafogo-futebol-clube-sp-/startseite/verein/9030/saison_id/2018,,/botafogo-futebol-clube-sp-/startseite/verein/9030/saison_id/2018,,/botafogo-futebol-clube-sp-/startseite/verein/9030/saison_id/2018,Botafogo-SP,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2018,Série B,?
21,/renan-soares/profil/spieler/27364,Renan Soares,Renan Soares,/renan-soares/profil/spieler/27364,Renan Soares,Goalkeeper,33,€700k,Brazil,/ceara-sporting-club/startseite/verein/2029/saison_id/2018,,/ceara-sporting-club/startseite/verein/2029/saison_id/2018,,/ceara-sporting-club/startseite/verein/2029/saison_id/2018,Ceará SC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,/esporte-clube-sao-bento-sp-/startseite/verein/8433/saison_id/2018,,/esporte-clube-sao-bento-sp-/startseite/verein/8433/saison_id/2018,,/esporte-clube-sao-bento-sp-/startseite/verein/8433/saison_id/2018,São Bento (SP),/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2018,Série B,?
22,/jhonatan/profil/spieler/212216,Jhonatan,Jhonatan,/jhonatan/profil/spieler/212216,Jhonatan,Goalkeeper,27,€700k,Brazil,/moreirense-fc/startseite/verein/979/saison_id/2018,,/moreirense-fc/startseite/verein/979/saison_id/2018,,/moreirense-fc/startseite/verein/979/saison_id/2018,Moreirense,/liga-nos/transfers/wettbewerb/PO1/saison_id/2018,Liga NOS,/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2018,,/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2018,,/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2018,Vit. Guimarães,/liga-nos/transfers/wettbewerb/PO1/saison_id/2018,Liga NOS,free transfer
23,/joao-carlos/profil/spieler/68408,João Carlos,João Carlos,/joao-carlos/profil/spieler/68408,João Carlos,Goalkeeper,30,€600k,Brazil,/clube-de-regatas-brasil-al-/startseite/verein/11449/saison_id/2018,,/clube-de-regatas-brasil-al-/startseite/verein/11449/saison_id/2018,,/clube-de-regatas-brasil-al-/startseite/verein/11449/saison_id/2018,CRB,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2018,Série B,/centro-sportivo-alagoano-al-/startseite/verein/18545/saison_id/2018,,/centro-sportivo-alagoano-al-/startseite/verein/18545/saison_id/2018,,/centro-sportivo-alagoano-al-/startseite/verein/18545/saison_id/2018,CSA,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,free transfer
24,/vagner/profil/spieler/200455,Vagner,Vagner,/vagner/profil/spieler/200455,Vagner,Goalkeeper,29,€600k,Brazil,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2018,,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2018,,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2018,Palmeiras,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,/chapecoense/startseite/verein/17776/saison_id/2018,,/chapecoense/startseite/verein/17776/saison_id/2018,,/chapecoense/startseite/verein/17776/saison_id/2018,Chapecoense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,loan transfer
25,/vagner/profil/spieler/200455,Vagner,Vagner,/vagner/profil/spieler/200455,Vagner,Goalkeeper,29,€600k,Brazil,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2018,,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2018,,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2018,Palmeiras,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,/gremio-novorizontino-sp-/startseite/verein/37474/saison_id/2018,,/gremio-novorizontino-sp-/startseite/verein/37474/saison_id/2018,,/gremio-novorizontino-sp-/startseite/verein/37474/saison_id/2018,Novorizontino,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2018,Paulistão A1 - Primeira Fase,loan transfer
26,/daniel-fuzato/profil/spieler/438682,Daniel Fuzato,Daniel Fuzato,/daniel-fuzato/profil/spieler/438682,Daniel Fuzato,Goalkeeper,21,€50k,Brazil,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2018,,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2018,,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2018,Palmeiras,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,/as-rom/startseite/verein/12/saison_id/2018,,/as-rom/startseite/verein/12/saison_id/2018,,/as-rom/startseite/verein/12/saison_id/2018,AS Roma,/serie-a/transfers/wettbewerb/IT1/saison_id/2018,Serie A,€500k
27,/vagner/profil/spieler/68442,Vagner,Vagner,/vagner/profil/spieler/68442,Vagner,Goalkeeper,32,€500k,Brazil,/royal-excel-mouscron/startseite/verein/29228/saison_id/2018,,/royal-excel-mouscron/startseite/verein/29228/saison_id/2018,,/royal-excel-mouscron/startseite/verein/29228/saison_id/2018,Mouscron,/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2018,JPL,/qarabag-fk/startseite/verein/10625/saison_id/2018,,/qarabag-fk/startseite/verein/10625/saison_id/2018,,/qarabag-fk/startseite/verein/10625/saison_id/2018,Qarabag FK,/premyer-liqasi/transfers/wettbewerb/AZ1/saison_id/2018,Premyer Liqa,free transfer
28,/vladimir/profil/spieler/98930,Vladimir,Vladimir,/vladimir/profil/spieler/98930,Vladimir,Goalkeeper,29,€500k,Brazil,/fc-santos/startseite/verein/221/saison_id/2018,,/fc-santos/startseite/verein/221/saison_id/2018,,/fc-santos/startseite/verein/221/saison_id/2018,Santos,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,/avai-fc-sc-/startseite/verein/2035/saison_id/2018,,/avai-fc-sc-/startseite/verein/2035/saison_id/2018,,/avai-fc-sc-/startseite/verein/2035/saison_id/2018,Avaí FC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,loan transfer
29,/marcio/profil/spieler/101466,Márcio,Márcio,/marcio/profil/spieler/101466,Márcio,Goalkeeper,37,€500k,Brazil,/ipatinga-futebol-clube-mg-/startseite/verein/3270/saison_id/2018,,/ipatinga-futebol-clube-mg-/startseite/verein/3270/saison_id/2018,,/ipatinga-futebol-clube-mg-/startseite/verein/3270/saison_id/2018,Ipatinga,Brazil,/goiania-esporte-clube-go-/startseite/verein/5752/saison_id/2018,,/goiania-esporte-clube-go-/startseite/verein/5752/saison_id/2018,,/goiania-esporte-clube-go-/startseite/verein/5752/saison_id/2018,Goiânia,Brazil,?,,
30,/fernando-de-jesus/profil/spieler/101552,Fernando de Jesus,Fernando de Jesus,/fernando-de-jesus/profil/spieler/101552,Fernando de Jesus,Goalkeeper,33,€500k,Brazil,/gostaresh-foolad-fc/startseite/verein/31273/saison_id/2018,,/gostaresh-foolad-fc/startseite/verein/31273/saison_id/2018,,/gostaresh-foolad-fc/startseite/verein/31273/saison_id/2018,Gostaresh FC,Iran,/machine-sazi-tabriz/startseite/verein/27818/saison_id/2018,,/machine-sazi-tabriz/startseite/verein/27818/saison_id/2018,,/machine-sazi-tabriz/startseite/verein/27818/saison_id/2018,Machine Sazi,/persian-gulf-pro-league/transfers/wettbewerb/IRN1/saison_id/2018,Persian Gulf Pro League,free transfer,
31,/richard-costa/profil/spieler/159893,Richard Costa,Richard Costa,/richard-costa/profil/spieler/159893,Richard Costa,Goalkeeper,27,€400k,Brazil,/parana-clube/startseite/verein/309/saison_id/2018,,/parana-clube/startseite/verein/309/saison_id/2018,,/parana-clube/startseite/verein/309/saison_id/2018,Paraná,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2018,Série B,/ceara-sporting-club/startseite/verein/2029/saison_id/2018,,/ceara-sporting-club/startseite/verein/2029/saison_id/2018,,/ceara-sporting-club/startseite/verein/2029/saison_id/2018,Ceará SC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,€360k
32,/emerson/profil/spieler/149582,Emerson,Emerson,/emerson/profil/spieler/149582,Emerson,Goalkeeper,36,€400k,Brazil,/vereinslos/startseite/verein/515/saison_id/2018,,/vereinslos/startseite/verein/515/saison_id/2018,,/vereinslos/startseite/verein/515/saison_id/2018,Without Club,,/londrina-esporte-clube-pr-/startseite/verein/1693/saison_id/2018,,/londrina-esporte-clube-pr-/startseite/verein/1693/saison_id/2018,,/londrina-esporte-clube-pr-/startseite/verein/1693/saison_id/2018,Londrina-PR,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2018,Série B,?,
33,/neto-volpi/profil/spieler/202959,Neto Volpi,Neto Volpi,/neto-volpi/profil/spieler/202959,Neto Volpi,Goalkeeper,26,€400k,Brazil,/cd-america-de-cali/startseite/verein/2352/saison_id/2018,,/cd-america-de-cali/startseite/verein/2352/saison_id/2018,,/cd-america-de-cali/startseite/verein/2352/saison_id/2018,CD América,/liga-dimayor-ii/transfers/wettbewerb/COL1/saison_id/2018,Liga DIMAYOR II,/deportivo-pasto/startseite/verein/10090/saison_id/2018,,/deportivo-pasto/startseite/verein/10090/saison_id/2018,,/deportivo-pasto/startseite/verein/10090/saison_id/2018,Deportivo Pasto,/liga-dimayor-ii/transfers/wettbewerb/COL1/saison_id/2018,Liga DIMAYOR II,loan transfer
34,/cesar/profil/spieler/412685,César,César,/cesar/profil/spieler/412685,César,Goalkeeper,23,€400k,Brazil,/londrina-esporte-clube-pr-/startseite/verein/1693/saison_id/2018,,/londrina-esporte-clube-pr-/startseite/verein/1693/saison_id/2018,,/londrina-esporte-clube-pr-/startseite/verein/1693/saison_id/2018,Londrina-PR,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2018,Série B,/gd-estoril-praia/startseite/verein/1465/saison_id/2018,,/gd-estoril-praia/startseite/verein/1465/saison_id/2018,,/gd-estoril-praia/startseite/verein/1465/saison_id/2018,Estoril Praia,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2018,Ledman LigaPro,loan transfer
35,/paulo-vitor/profil/spieler/419120,Paulo Vítor,Paulo Vítor,/paulo-vitor/profil/spieler/419120,Paulo Vítor,Goalkeeper,29,€400k,Brazil,/varzim-sc/startseite/verein/4297/saison_id/2018,,/varzim-sc/startseite/verein/4297/saison_id/2018,,/varzim-sc/startseite/verein/4297/saison_id/2018,Varzim,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2018,Ledman LigaPro,/rio-ave-fc/startseite/verein/2425/saison_id/2018,,/rio-ave-fc/startseite/verein/2425/saison_id/2018,,/rio-ave-fc/startseite/verein/2425/saison_id/2018,Rio Ave,/liga-nos/transfers/wettbewerb/PO1/saison_id/2018,Liga NOS,?
36,/gabriel-souza/profil/spieler/375770,Gabriel Souza,Gabriel Souza,/gabriel-souza/profil/spieler/375770,Gabriel Souza,Goalkeeper,21,€350k,Brazil,/ca-diadema/startseite/verein/55974/saison_id/2018,,/ca-diadema/startseite/verein/55974/saison_id/2018,,/ca-diadema/startseite/verein/55974/saison_id/2018,Diadema,Brazil,/fc-famalicao/startseite/verein/3329/saison_id/2018,,/fc-famalicao/startseite/verein/3329/saison_id/2018,,/fc-famalicao/startseite/verein/3329/saison_id/2018,Famalicão,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2018,Ledman LigaPro,?,
