,ID,Perfil,Nome,Posição,Idade,Valor de Mercado,Nacionalidade,URL Clube Antigo,Clube Antigo,URL Liga Antiga,Liga Antiga,URL Clube Novo,Clube Novo,URL Liga Nova,Liga Nova,Valor Transferência,Ano da Tranferência,pe,data_nasc,local_nasc,cidadania,altura,convocacoes,gols_selecao,ano_stat,escalado,jogou,ppm,gols_para,assistencias,gols_contra,entrou,saiu,amarelo,amarelo_duplo,vermelho,gols_sofridos,clean_sheets,minutos
244,283166,/marcos-felipe/profil/spieler/283166,Marcos Felipe,Goalkeeper,27,1500000,Brazil,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2023,Fluminense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/esporte-clube-bahia/startseite/verein/10010/saison_id/2023,EC Bahia,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,400000,2023,right,"Apr 13, 1996 (28)",Linhares,"1, Brazil",1.88,6,0,2022,64,63,1.49,,0,,,1,,,,78,16,5667
245,432914,/john-victor/profil/spieler/432914,John Victor,Goalkeeper,27,800000,Brazil,/fc-santos/startseite/verein/221/saison_id/2023,Santos,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2023,Botafogo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,1350000,2023,right,"Feb 13, 1996 (28)",Diadema,"2, Brazil, Portugal",1.97,0,0,2022,37,14,2.21,,0,,,,3,,1,10,5,1260
246,432964,/tiepo/profil/spieler/432964,Tiepo,Goalkeeper,25,400000,Brazil,/chapecoense/startseite/verein/17776/saison_id/2023,Chapecoense,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,/cianorte-futebol-clube-pr-/startseite/verein/16837/saison_id/2023,Cianorte,,Brazil,0,2023,right,"Feb 8, 1998 (26)",São Domingos,"2, Brazil, Italy",1.84,0,0,2022,6,1,,,0,,,,,,,4,,90
247,14881,/marcelo-carne/profil/spieler/14881,Marcelo Carné,Goalkeeper,33,300000,Brazil,/cs-maritimo/startseite/verein/1301/saison_id/2023,Marítimo,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2023,Liga Portugal 2,/gd-estoril-praia/startseite/verein/1465/saison_id/2023,Estoril Praia,/liga-nos/transfers/wettbewerb/PO1/saison_id/2023,Liga Portugal,0,2023,right,"Feb 6, 1990 (34)",Rio de Janeiro,"2, Brazil, Saudi Arabia",1.88,10,0,2022,22,16,1.06,,0,,,,4,,,27,2,1470
248,14881,/marcelo-carne/profil/spieler/14881,Marcelo Carné,Goalkeeper,34,350000,Brazil,/gd-estoril-praia/startseite/verein/1465/saison_id/2024,Estoril Praia,/liga-nos/transfers/wettbewerb/PO1/saison_id/2024,Liga Portugal,/al-jabalain-fc/startseite/verein/68028/saison_id/2024,Al-Jabalain,/yelo-league/transfers/wettbewerb/SA2L/saison_id/2024,Saudi First Division League,0,2024,right,"Feb 6, 1990 (34)",Rio de Janeiro,"2, Brazil, Saudi Arabia",1.88,10,0,2023,41,23,1.26,,0,1,,,3,,1,29,8,2070
249,587179,/adilson-maringa/profil/spieler/587179,Adilson Maringá,Goalkeeper,32,300000,Brazil,/arema-fc/startseite/verein/12971/saison_id/2023,Arema FC,/liga-1-indonesia/transfers/wettbewerb/IN1L/saison_id/2023,Liga 1,/bali-united-fc/startseite/verein/49425/saison_id/2023,Bali United,/liga-1-indonesia/transfers/wettbewerb/IN1L/saison_id/2023,Liga 1,0,2023,right,"Aug 22, 1990 (34)",Maringá,"2, Brazil, Indonesia",1.94,0,0,2022,34,29,1.38,,0,,,2,,,1,34,8,2573
250,476365,/renan-braganca/profil/spieler/476365,Renan Bragança,Goalkeeper,25,275000,Brazil,/cd-mafra/startseite/verein/7056/saison_id/2023,Mafra,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2023,Liga Portugal 2,/america-futebol-clube-rn-/startseite/verein/1751/saison_id/2023,América-RN,/campeonato-brasileiro-serie-c/transfers/pokalwettbewerb/BRA3/saison_id/2023,Série C,0,2023,right,"Nov 14, 1997 (27)",Porto Alegre,"1, Brazil",1.86,0,0,2022,50,24,1.5,,0,,1,,4,,,34,6,2145
251,829850,/arthur-augusto/profil/spieler/829850,Arthur Augusto,Goalkeeper,23,275000,Brazil,/cd-feirense/startseite/verein/3349/saison_id/2023,Feirense,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2023,Liga Portugal 2,/ud-oliveirense/startseite/verein/8827/saison_id/2023,Oliveirense,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2023,Liga Portugal 2,0,2023,right,"Aug 29, 1999 (25)",,"2, Brazil, Indonesia",1.92,0,0,2022,34,17,1.47,1,0,,,,,,,21,5,1530
252,546217,/thiago-couto/profil/spieler/546217,Thiago Couto,Goalkeeper,24,200000,Brazil,/fc-sao-paulo/startseite/verein/585/saison_id/2023,São Paulo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/sport-club-do-recife/startseite/verein/8718/saison_id/2023,Sport Recife,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2023,Série B,355000,2023,right,"Mar 26, 1999 (25)",São Paulo,"1, Brazil",1.88,0,0,2022,49,40,1.7,,0,1,,1,5,,,30,17,3546
253,384159,/caique/profil/spieler/384159,Caíque,Goalkeeper,26,0,Brazil,/ypiranga-futebol-clube-rs-/startseite/verein/16869/saison_id/2023,Ypiranga-RS,/campeonato-brasileiro-serie-c/transfers/pokalwettbewerb/BRA3/saison_id/2023,Série C,/gremio-porto-alegre/startseite/verein/210/saison_id/2023,Grêmio,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,100000,2023,right,"Jul 31, 1997 (27)",Salvador,"1, Brazil",1.98,6,0,2022,49,34,1.59,,0,,,,2,1,,42,8,3025
254,520093,/raul/profil/spieler/520093,Raul,Goalkeeper,26,0,Brazil,/esporte-clube-sao-luiz-rs-/startseite/verein/27355/saison_id/2023,São Luiz,,Brazil,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2023,Botafogo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,7000,2023,right,"Jul 28, 1997 (27)",Tapera,"1, Brazil",1.9,0,0,2022,15,,,,0,,,,,,,,,
255,691906,/bento/profil/spieler/691906,Bento,Goalkeeper,25,15000000,Brazil,/club-athletico-paranaense/startseite/verein/679/saison_id/2024,Athletico-PR,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2024,Série A,/al-nasr-riad/startseite/verein/18544/saison_id/2024,Al-Nassr,/saudi-professional-league/transfers/wettbewerb/SA1/saison_id/2024,Saudi Pro League,18000000,2024,right,"Jun 10, 1999 (25)",Curitiba,"3, Brazil, Italy, Saudi Arabia",1.9,2,0,2023,28,27,1.96,,0,,,,1,,,16,14,2430
256,712107,/luiz-junior/profil/spieler/712107,Luiz Júnior,Goalkeeper,23,6000000,Brazil,/fc-famalicao/startseite/verein/3329/saison_id/2024,Famalicão,/liga-nos/transfers/wettbewerb/PO1/saison_id/2024,Liga Portugal,/fc-villarreal/startseite/verein/1050/saison_id/2024,Villarreal,/laliga/transfers/wettbewerb/ES1/saison_id/2024,LaLiga,12000000,2024,left,"Jan 14, 2001 (24)",Picos,"3, Brazil, Portugal, Spain",1.92,0,0,2023,37,35,1.2,,0,,,,3,,,44,8,3150
257,574901,/hugo-souza/profil/spieler/574901,Hugo Souza,Goalkeeper,25,8000000,Brazil,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2024,Flamengo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2024,Série A,/corinthians-sao-paulo/startseite/verein/199/saison_id/2024,Corinthians,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2024,Série A,800000,2024,right,"Jan 31, 1999 (25)",Duque de Caxias,"1, Brazil",1.99,0,0,2023,68,61,1.36,,0,1,,,8,,,88,16,5490
258,641458,/carlos-miguel/profil/spieler/641458,Carlos Miguel,Goalkeeper,25,4000000,Brazil,/corinthians-sao-paulo/startseite/verein/199/saison_id/2024,Corinthians,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2024,Série A,/nottingham-forest/startseite/verein/703/saison_id/2024,Nottm Forest,/premier-league/transfers/wettbewerb/GB1/saison_id/2024,Premier League,4000000,2024,left,"Oct 9, 1998 (26)",Cardoso Moreira,"2, Brazil, England",2.04,0,0,2023,31,14,1.79,,0,,,,3,,,10,7,1260
259,555016,/brenno/profil/spieler/555016,Brenno,Goalkeeper,25,1000000,Brazil,/gremio-porto-alegre/startseite/verein/210/saison_id/2024,Grêmio,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2024,Série A,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2024,Fortaleza,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2024,Série A,0,2024,right,"Apr 1, 1999 (25)",Sorocaba,"2, Brazil, Italy",1.9,1,0,2023,39,33,1.09,,0,,,1,2,,,40,7,2940
260,598974,/anderson/profil/spieler/598974,Anderson,Goalkeeper,26,700000,Brazil,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2024,Cruzeiro,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2024,Série A,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2024,Atlético-GO,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2024,Série B,0,2024,left,"Mar 5, 1998 (26)",Ribeirão Pires,"1, Brazil",1.9,0,0,2023,64,21,1.71,,0,,,,2,,,22,10,1890
261,50144,/cassio/profil/spieler/50144,Cássio,Goalkeeper,37,400000,Brazil,/corinthians-sao-paulo/startseite/verein/199/saison_id/2024,Corinthians,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2024,Série A,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2024,Cruzeiro,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2024,Série A,0,2024,left,"Jun 6, 1987 (37)",Veranópolis,"1, Brazil",1.95,1,0,2023,51,45,1.29,,0,,,,4,,1,44,13,4050
262,323929,/bruno-bertinato/profil/spieler/323929,Bruno Bertinato,Goalkeeper,26,300000,Brazil,/venezia-fc/startseite/verein/607/saison_id/2024,Venezia,/serie-a/transfers/wettbewerb/IT1/saison_id/2024,Serie A,/portuguesa-sao-paulo/startseite/verein/10247/saison_id/2024,Portuguesa,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2024,Paulistão A1 - Primeira Fase,0,2024,left,"May 31, 1998 (26)",Curitiba,"2, Brazil, Italy",1.94,2,0,2023,42,9,2.0,,0,,,,1,,,10,2,810
263,870390,/cesar-augusto/profil/spieler/870390,César Augusto,Goalkeeper,20,50000,Brazil,/ceara-sporting-club/startseite/verein/2029/saison_id/2024,Ceará SC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2024,Série B,/cd-nacional/startseite/verein/982/saison_id/2024,Nacional,/liga-nos/transfers/wettbewerb/PO1/saison_id/2024,Liga Portugal,80000,2024,right,"Aug 23, 2003 (21)",Adamantina,"3, Brazil, Italy, Portugal",1.94,0,0,2023,4,4,2.25,,0,,,1,,,,3,2,363
